INFO: [2021-02-05 23:03:40] genewalk.resources - Using /Users/yizhouyu/genewalk/resources as resource folder.
WARNING: [2021-02-05 23:03:41] genewalk.gene_lists - Could not get HGNC name for ID "","HGNCID"
INFO: [2021-02-06 03:14:55] genewalk.deepwalk - Walks for 38600/44205 nodes complete in 305.67s
INFO: [2021-02-06 03:14:55] genewalk.deepwalk - Walks for 38700/44205 nodes complete in 305.86s
INFO: [2021-02-06 03:14:56] genewalk.deepwalk - Walks for 38800/44205 nodes complete in 306.05s
INFO: [2021-02-06 03:14:56] genewalk.deepwalk - Walks for 38900/44205 nodes complete in 306.24s
INFO: [2021-02-06 03:14:56] genewalk.deepwalk - Walks for 39000/44205 nodes complete in 306.43s
INFO: [2021-02-06 03:14:56] genewalk.deepwalk - Walks for 39100/44205 nodes complete in 306.62s
INFO: [2021-02-06 03:14:56] genewalk.deepwalk - Walks for 39200/44205 nodes complete in 306.81s
INFO: [2021-02-06 03:14:56] genewalk.deepwalk - Walks for 39300/44205 nodes complete in 307.00s
INFO: [2021-02-06 03:14:57] genewalk.deepwalk - Walks for 39400/44205 nodes complete in 307.19s
INFO: [2021-02-06 03:14:57] genewalk.deepwalk - Walks for 39500/44205 nodes complete in 307.38s
INFO: [2021-02-06 03:14:57] genewalk.deepwalk - Walks for 39600/44205 nodes complete in 307.58s
INFO: [2021-02-06 03:14:57] genewalk.deepwalk - Walks for 39700/44205 nodes complete in 307.77s
INFO: [2021-02-06 03:14:57] genewalk.deepwalk - Walks for 39800/44205 nodes complete in 307.96s
INFO: [2021-02-06 03:14:58] genewalk.deepwalk - Walks for 39900/44205 nodes complete in 308.15s
INFO: [2021-02-06 03:14:58] genewalk.deepwalk - Walks for 40000/44205 nodes complete in 308.34s
INFO: [2021-02-06 03:14:58] genewalk.deepwalk - Walks for 40100/44205 nodes complete in 308.53s
INFO: [2021-02-06 03:14:58] genewalk.deepwalk - Walks for 40200/44205 nodes complete in 308.72s
INFO: [2021-02-06 03:14:58] genewalk.deepwalk - Walks for 40300/44205 nodes complete in 308.91s
INFO: [2021-02-06 03:14:59] genewalk.deepwalk - Walks for 40400/44205 nodes complete in 309.10s
INFO: [2021-02-06 03:14:59] genewalk.deepwalk - Walks for 40500/44205 nodes complete in 309.30s
INFO: [2021-02-06 03:14:59] genewalk.deepwalk - Walks for 40600/44205 nodes complete in 309.49s
INFO: [2021-02-06 03:14:59] genewalk.deepwalk - Walks for 40700/44205 nodes complete in 309.69s
INFO: [2021-02-06 03:14:59] genewalk.deepwalk - Walks for 40800/44205 nodes complete in 309.88s
INFO: [2021-02-06 03:15:00] genewalk.deepwalk - Walks for 40900/44205 nodes complete in 310.07s
INFO: [2021-02-06 03:15:00] genewalk.deepwalk - Walks for 41000/44205 nodes complete in 310.27s
INFO: [2021-02-06 03:15:00] genewalk.deepwalk - Walks for 41100/44205 nodes complete in 310.47s
INFO: [2021-02-06 03:15:00] genewalk.deepwalk - Walks for 41200/44205 nodes complete in 310.67s
INFO: [2021-02-06 03:15:00] genewalk.deepwalk - Walks for 41300/44205 nodes complete in 310.85s
INFO: [2021-02-06 03:15:01] genewalk.deepwalk - Walks for 41400/44205 nodes complete in 311.04s
INFO: [2021-02-06 03:15:01] genewalk.deepwalk - Walks for 41500/44205 nodes complete in 311.24s
INFO: [2021-02-06 03:15:01] genewalk.deepwalk - Walks for 41600/44205 nodes complete in 311.42s
INFO: [2021-02-06 03:15:01] genewalk.deepwalk - Walks for 41700/44205 nodes complete in 311.61s
INFO: [2021-02-06 03:15:01] genewalk.deepwalk - Walks for 41800/44205 nodes complete in 311.81s
INFO: [2021-02-06 03:15:01] genewalk.deepwalk - Walks for 41900/44205 nodes complete in 312.00s
INFO: [2021-02-06 03:15:02] genewalk.deepwalk - Walks for 42000/44205 nodes complete in 312.20s
INFO: [2021-02-06 03:15:02] genewalk.deepwalk - Walks for 42100/44205 nodes complete in 312.51s
INFO: [2021-02-06 03:15:02] genewalk.deepwalk - Walks for 42200/44205 nodes complete in 313.01s
INFO: [2021-02-06 03:15:03] genewalk.deepwalk - Walks for 42300/44205 nodes complete in 313.31s
INFO: [2021-02-06 03:15:03] genewalk.deepwalk - Walks for 42400/44205 nodes complete in 313.55s
INFO: [2021-02-06 03:15:03] genewalk.deepwalk - Walks for 42500/44205 nodes complete in 313.75s
INFO: [2021-02-06 03:15:03] genewalk.deepwalk - Walks for 42600/44205 nodes complete in 313.95s
INFO: [2021-02-06 03:15:04] genewalk.deepwalk - Walks for 42700/44205 nodes complete in 314.14s
INFO: [2021-02-06 03:15:04] genewalk.deepwalk - Walks for 42800/44205 nodes complete in 314.43s
INFO: [2021-02-06 03:15:04] genewalk.deepwalk - Walks for 42900/44205 nodes complete in 314.83s
INFO: [2021-02-06 03:15:05] genewalk.deepwalk - Walks for 43000/44205 nodes complete in 315.04s
INFO: [2021-02-06 03:15:05] genewalk.deepwalk - Walks for 43100/44205 nodes complete in 315.25s
INFO: [2021-02-06 03:15:05] genewalk.deepwalk - Walks for 43200/44205 nodes complete in 315.59s
INFO: [2021-02-06 03:15:05] genewalk.deepwalk - Walks for 43300/44205 nodes complete in 315.81s
INFO: [2021-02-06 03:15:05] genewalk.deepwalk - Walks for 43400/44205 nodes complete in 316.01s
INFO: [2021-02-06 03:15:06] genewalk.deepwalk - Walks for 43500/44205 nodes complete in 316.21s
INFO: [2021-02-06 03:15:06] genewalk.deepwalk - Walks for 43600/44205 nodes complete in 316.41s
INFO: [2021-02-06 03:15:06] genewalk.deepwalk - Walks for 43700/44205 nodes complete in 316.61s
INFO: [2021-02-06 03:15:06] genewalk.deepwalk - Walks for 43800/44205 nodes complete in 316.81s
INFO: [2021-02-06 03:15:06] genewalk.deepwalk - Walks for 43900/44205 nodes complete in 317.00s
INFO: [2021-02-06 03:15:07] genewalk.deepwalk - Walks for 44000/44205 nodes complete in 317.20s
INFO: [2021-02-06 03:15:07] genewalk.deepwalk - Walks for 44100/44205 nodes complete in 317.39s
INFO: [2021-02-06 03:15:07] genewalk.deepwalk - Walks for 44200/44205 nodes complete in 317.58s
INFO: [2021-02-06 03:15:07] genewalk.deepwalk - Running random walks done in 317.59s
INFO: [2021-02-06 03:15:07] genewalk.deepwalk - Generating node vectors...
INFO: [2021-02-06 03:32:21] genewalk.deepwalk - Generating node vectors done in 1034.17s
INFO: [2021-02-06 03:32:22] genewalk.cli - Saving into /Users/yizhouyu/genewalk/Abeta_protUp/deepwalk_node_vectors_rand_3.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Saving into /Users/yizhouyu/genewalk/Abeta_protUp/genewalk_rand_simdists.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Loading /Users/yizhouyu/genewalk/Abeta_protUp/multi_graph.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Loading /Users/yizhouyu/genewalk/Abeta_protUp/genes.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Loading /Users/yizhouyu/genewalk/Abeta_protUp/deepwalk_node_vectors_1.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Loading /Users/yizhouyu/genewalk/Abeta_protUp/deepwalk_node_vectors_2.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Loading /Users/yizhouyu/genewalk/Abeta_protUp/deepwalk_node_vectors_3.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Loading /Users/yizhouyu/genewalk/Abeta_protUp/genewalk_rand_simdists.pkl...
INFO: [2021-02-06 03:32:25] genewalk.cli - Saving final results into /Users/yizhouyu/genewalk/Abeta_protUp/genewalk_results.csv
INFO: [2021-02-06 03:32:25] genewalk.cli - Creating figures folder at /Users/yizhouyu/genewalk/Abeta_protUp/figures
INFO: [2021-02-06 03:32:25] genewalk.cli - Creating barplots folder at /Users/yizhouyu/genewalk/Abeta_protUp/figures/barplots
INFO: [2021-02-06 03:32:26] genewalk.plot - Scatter plot data output to genewalk_scatterplots.csv...
INFO: [2021-02-06 03:32:28] genewalk.plot - Regulator genes plotted in regulators_x_gene_con_y_frac_rel_go...
INFO: [2021-02-06 03:32:28] genewalk.plot - Regulator genes listed in genewalk_regulators.csv...
INFO: [2021-02-06 03:32:30] genewalk.plot - Moonlighting genes plotted in moonlighters_x_go_con_y_frac_rel_go...
INFO: [2021-02-06 03:32:30] genewalk.plot - Moonlighting genes listed in genewalk_moonlighters.csv...
INFO: [2021-02-06 03:32:30] genewalk.plot - Barplot generated for 7577 in barplot_MYH7_7577_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:30] genewalk.plot - Barplot generated for 7568 in barplot_MYH10_7568_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 1994 in barplot_CKM_1994_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 7574 in barplot_MYH4_7574_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 7567 in barplot_MYH1_7567_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 15906 in barplot_MYH7B_15906_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 7578 in barplot_MYH8_7578_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 7573 in barplot_MYH3_7573_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 31073 in barplot_MYH15_31073_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:31] genewalk.plot - Barplot generated for 7576 in barplot_MYH6_7576_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:32] genewalk.plot - Barplot generated for 7572 in barplot_MYH2_7572_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:32] genewalk.plot - Barplot generated for 132 in barplot_ACTB_132_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:32] genewalk.plot - Barplot generated for 12012 in barplot_TPM3_12012_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:33] genewalk.plot - Barplot generated for 12010 in barplot_TPM1_12010_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:33] genewalk.plot - Barplot generated for 12011 in barplot_TPM2_12011_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:33] genewalk.plot - Barplot generated for 12013 in barplot_TPM4_12013_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:33] genewalk.plot - Barplot generated for 343 in barplot_AHCY_343_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:33] genewalk.plot - Barplot generated for 248 in barplot_PLIN2_248_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:33] genewalk.plot - Barplot generated for 11949 in barplot_TNNT2_11949_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:34] genewalk.plot - Barplot generated for 19986 in barplot_CYCS_19986_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:34] genewalk.plot - Barplot generated for 9989 in barplot_RGN_9989_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:34] genewalk.plot - Barplot generated for 6826 in barplot_MAN2B1_6826_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:34] genewalk.plot - Barplot generated for 31103 in barplot_PFN4_31103_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:34] genewalk.plot - Barplot generated for 10426 in barplot_RPS5_10426_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:34] genewalk.plot - Barplot generated for 2280 in barplot_COX6B1_2280_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:35] genewalk.plot - Barplot generated for 14085 in barplot_RTN4_14085_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:35] genewalk.plot - Barplot generated for 10469 in barplot_RTN3_10469_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:35] genewalk.plot - Barplot generated for 10467 in barplot_RTN1_10467_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:35] genewalk.plot - Barplot generated for 11946 in barplot_TNNI2_11946_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:35] genewalk.plot - Barplot generated for 11945 in barplot_TNNI1_11945_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:35] genewalk.plot - Barplot generated for 11947 in barplot_TNNI3_11947_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 10336 in barplot_RPL32_10336_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 10333 in barplot_RPL30_10333_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 10397 in barplot_RPS17_10397_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 11871 in barplot_TMOD1_11871_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 4642 in barplot_GSTT2_4642_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 33437 in barplot_GSTT2B_33437_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:36] genewalk.plot - Barplot generated for 7704 in barplot_NDUFB9_7704_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:37] genewalk.plot - Barplot generated for 16753 in barplot_PRDX6_16753_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:37] genewalk.plot - Barplot generated for 10290 in barplot_RPA2_10290_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:37] genewalk.plot - Barplot generated for 23987 in barplot_NDUFA12_23987_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:37] genewalk.plot - Barplot generated for 6891 in barplot_MAPRE2_6891_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:37] genewalk.plot - Barplot generated for 7702 in barplot_NDUFB7_7702_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:38] genewalk.plot - Barplot generated for 40 in barplot_ABCB1_40_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:38] genewalk.plot - Barplot generated for 7587 in barplot_MYL6_7587_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:38] genewalk.plot - Barplot generated for 7585 in barplot_MYL4_7585_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:38] genewalk.plot - Barplot generated for 29823 in barplot_MYL6B_29823_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:38] genewalk.plot - Barplot generated for 7582 in barplot_MYL1_7582_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:38] genewalk.plot - Barplot generated for 7584 in barplot_MYL3_7584_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:39] genewalk.plot - Barplot generated for 2063 in barplot_CLIC2_2063_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:39] genewalk.plot - Barplot generated for 16889 in barplot_PSMD14_16889_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:39] genewalk.plot - Barplot generated for 9901 in barplot_RBM4_9901_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:40] genewalk.plot - Barplot generated for 14483 in barplot_MRPL27_14483_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:40] genewalk.plot - Barplot generated for 17715 in barplot_ACBD7_17715_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:40] genewalk.plot - Barplot generated for 12473 in barplot_UBE2B_12473_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:40] genewalk.plot - Barplot generated for 7461 in barplot_MT-ND5_7461_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:40] genewalk.plot - Barplot generated for 2672 in barplot_DAP_2672_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:40] genewalk.plot - Barplot generated for 30863 in barplot_UQCR10_30863_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:41] genewalk.plot - Barplot generated for 1692 in barplot_CD63_1692_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:41] genewalk.plot - Barplot generated for 27607 in barplot_PPP1R37_27607_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:41] genewalk.plot - Barplot generated for 1856 in barplot_CENPE_1856_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:41] genewalk.plot - Barplot generated for 10340 in barplot_RPL34_10340_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:41] genewalk.plot - Barplot generated for 11254 in barplot_SPOP_11254_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:41] genewalk.plot - Barplot generated for 20372 in barplot_NDUFB11_20372_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 28528 in barplot_UGT2A3_28528_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 12546 in barplot_UGT2B15_12546_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 8965 in barplot_PIGK_8965_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 257 in barplot_ADK_257_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 10348 in barplot_RPL37A_10348_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 4892 in barplot_HGD_4892_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:42] genewalk.plot - Barplot generated for 24193 in barplot_CALML6_24193_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:43] genewalk.plot - Barplot generated for 15937 in barplot_UBE2C_15937_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:43] genewalk.plot - Barplot generated for 26930 in barplot_GSTT4_26930_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:43] genewalk.plot - Barplot generated for 9839 in barplot_RALA_9839_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:43] genewalk.plot - Barplot generated for 24662 in barplot_EXOSC5_24662_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:43] genewalk.plot - Barplot generated for 6096 in barplot_AQP12B_6096_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:43] genewalk.plot - Barplot generated for 19941 in barplot_AQP12A_19941_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:44] genewalk.plot - Barplot generated for 17017 in barplot_LSM6_17017_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:44] genewalk.plot - Barplot generated for 2537 in barplot_CTSL_2537_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:44] genewalk.plot - Barplot generated for 2545 in barplot_CTSS_2545_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:44] genewalk.plot - Barplot generated for 2528 in barplot_CTSC_2528_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:45] genewalk.plot - Barplot generated for 2538 in barplot_CTSV_2538_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:45] genewalk.plot - Barplot generated for 2536 in barplot_CTSK_2536_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:45] genewalk.plot - Barplot generated for 4658 in barplot_GTF2H4_4658_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:45] genewalk.plot - Barplot generated for 25097 in barplot_CABLES1_25097_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:45] genewalk.plot - Barplot generated for 12530 in barplot_UGT1A1_12530_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:45] genewalk.plot - Barplot generated for 12553 in barplot_UGT2B4_12553_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 12555 in barplot_UGT8_12555_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 13479 in barplot_UGT2B28_13479_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 12535 in barplot_UGT1A3_12535_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 12547 in barplot_UGT2B17_12547_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 12545 in barplot_UGT2B11_12545_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 12554 in barplot_UGT2B7_12554_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 12544 in barplot_UGT2B10_12544_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:46] genewalk.plot - Barplot generated for 7207 in barplot_MPDU1_7207_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:47] genewalk.plot - Barplot generated for 16873 in barplot_FIG4_16873_x_mlog10global_padj_y_GO....
INFO: [2021-02-06 03:32:47] genewalk.plot - Barplot generated for 692 in barplot_ARL1_692_x_mlog10global_padj_y_GO....
